field,pi_record_no,place,same as,part of
buyer_loc_1,K-7742,"17 E. 41st St., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-7743,"212 Juneau Ave., Milwaukee, WI, USA",,tgn/7014071
buyer_loc_1,K-7744,"no street address, Brooklyn, NY, USA",,tgn/7015822
buyer_loc_1,K-7745,"no street address, San Francisco, CA, USA",,tgn/7014456
buyer_loc_1,K-7746,"120 E. 57th St., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-7747,"58 E. 67th St., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-7749,"no street address, La Crosse, WI, USA",,tgn/2121549
buyer_loc_1,K-7750,"Watkins, NY, USA",tgn/7016326,
buyer_loc_1,K-7751,"Chicago, IL, USA",tgn/7013596,
buyer_loc_1,K-7752,"no street address, Brooklyn, NY, USA",,tgn/7015822
buyer_loc_1,K-7753,"no street address, Saint Paul, MN, USA",,tgn/7013947
buyer_loc_1,K-7754,"5 E. 26th St., New York, Ny, USA",,tgn/7007567
buyer_loc_1,K-7755,"no street address, Boston, MA. USA",,tgn/7013445
buyer_loc_1,K-7756,"269 Henry St., Brooklyn, NY, USA",,tgn/7015822
buyer_loc_1,K-7758,"8 E. 48th St., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-7759,"7 Madison Square North, New York, Ny, USA",,tgn/7007567
buyer_loc_1,K-7760,"118 W. 21st St., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-7762,"no street address, Boston, MA, USA",,tgn/7013445
buyer_loc_1,K-7764,"no street address, Boston, MA, USA",,tgn/7013445
buyer_loc_1,K-7765,"no street address, New York, NY, USA",,tgn/7007567
buyer_loc_1,K-7766,"180 Fifth Ave., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-7767,"Detroit, MI, USA",tgn/7013547,
buyer_loc_1,K-7768,"263 Fourth Ave./32 Nassau St., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-7769,"182 Madison Ave., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-7770,"3025 Morgan St., Saint Louis, MO, USA",,tgn/7014444
buyer_loc_1,K-7771,"49 Beacon St., Boston, MA, USA",,tgn/7013445
buyer_loc_1,K-7772,"no street address, Boston, MA, USA",,tgn/7013445
buyer_loc_1,K-7773,"no street address, Boston, MA, USA",,tgn/7013445
buyer_loc_1,K-7774,"c/o Edw. P. Allis & Co., Milwaukee, WI, USA",,tgn/7014071
buyer_loc_1,K-7775,"Minneapolis, MN, USA",tgn/7014080,
buyer_loc_1,K-7776,"3 Fifth Ave., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-7777,"3 Fifth Ave., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-7778,"240 President St., Brooklyn, NY, USA",,tgn/7015822
buyer_loc_1,K-7779,"99 Fifth Ave., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-7780,"no street address, Boston, MA, USA",,tgn/7013445
buyer_loc_1,K-7781,"220 Madison Ave., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-7782,"327 W. 57th St., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-7784,"31 Wethersfield Ave., Hartford, CT, USA",,tgn/7013695
buyer_loc_1,K-7785,"5 E. 57th St., New York, Ny, USA",,tgn/7007567
buyer_loc_1,K-7786,"438 Washington Ave., Brooklyn, NY, USA",,tgn/7015822
buyer_loc_1,K-7787,"438 Washington Ave., Brooklyn, NY, USA",,tgn/7015822
buyer_loc_1,K-7788,"no street address, Philadelphia, PA, USA",,tgn/7014406
buyer_loc_1,K-7789,"259 Madison Ave., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-7790,"New York, NY, USA",tgn/7007567,
buyer_loc_1,K-7791,"63 Mt. Vernon Pl., Baltimore, MD, USA",,tgn/7013352
buyer_loc_1,K-7792,"1518 Walnut St., Philadelphia, PA, USA",,tgn/7014406
buyer_loc_1,K-7793,"49 Beacon St., Boston, MA, USA",,tgn/7013445
buyer_loc_1,K-7794,"1 E. 48th St., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-7795,"63 Mt. Vernon Pl., Baltimore, MD, USA",,tgn/7013352
buyer_loc_1,K-7796,"3 E. 69th St., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-7797,"no street address, San Francisco, CA, USA",,tgn/7014456
buyer_loc_1,K-7798,"no street address, Providence, RI, USA",,tgn/7013952
buyer_loc_1,K-7799,"no street address, Boston, MA, USA",,tgn/7013445
buyer_loc_1,K-7801,"587 Fifth Ave., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-7802,"no street address, Boston, MA, USA",,tgn/7013445
buyer_loc_1,K-7804,"Madison Ave., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-7805,"no street address, Boston, MA, USA",,tgn/7013445
buyer_loc_1,K-7806,"no street address, Boston, MA. USA",,tgn/7013445
buyer_loc_1,K-7807,"Madison Ave., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-7809,"Herter Bros. [321 Fifth Ave.], New York, NY, USA",,tgn/7007567
buyer_loc_1,K-7810,"no street address, Trenton, NJ, USA",,tgn/7013951
buyer_loc_1,K-7811,"3 Fifth Ave., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-7813,"no street address, Boston, MA, USA",,tgn/7013445
buyer_loc_1,K-7814,"1612 Walnut St., Philadelphia, PA, USA",,tgn/7014406
buyer_loc_1,K-7816,"no street address, Saint Paul, MN, USA",,tgn/7013947
buyer_loc_1,K-7817,"no street address, Milwaukee, WI, USA",,tgn/7014071
buyer_loc_1,K-7818,"no street address, New York, NY, USA",,tgn/7007567
buyer_loc_1,K-7819,"no street address, Boston, MA, USA",,tgn/7013445
buyer_loc_1,K-7821,"318 Commonwealth Ave., Boston, MA, USA",,tgn/7013445
buyer_loc_1,K-7822,"141 Fifth Ave., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-7823,"no street address, Washington, DC, USA",,tgn/7013962
buyer_loc_1,K-7824,"New York, NY, USA",tgn/7007567,
buyer_loc_1,K-7825,"7 Madison Square North, New York, Ny, USA",,tgn/7007567
buyer_loc_1,K-7827,"La Crosse, WI, USA",tgn/2121549,
buyer_loc_1,K-7828,"22 Washington Square, New York, NY, USA",,tgn/7007567
buyer_loc_1,K-7829,"no street address, Boston, MA, USA",,tgn/7013445
buyer_loc_1,K-7830,New York,tgn/7007567,
buyer_loc_1,K-7831,"240 Henry St., Brooklyn, NY, USA",,tgn/7015822
buyer_loc_1,K-7832,"no street address, Boston, MA, USA",,tgn/7013445
buyer_loc_1,K-7833,"no street address, Washington, DC, USA",,tgn/7013962
buyer_loc_1,K-7834,"no street address, Saint Paul, MN, USA",,tgn/7013947
buyer_loc_1,K-7835,"1702 Walnut St., Philadelphia, PA, USA",,tgn/7014406
buyer_loc_1,K-7836,"4 W. 54th St., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-7837,"no street address, New York, NY, USA",,tgn/7007567
buyer_loc_1,K-7839,"no street address, New York, Ny, USA",,tgn/7007567
buyer_loc_1,K-7840,"13 Chestnut St., Saint Louis, MO, USA",,tgn/7014444
buyer_loc_1,K-7841,"no street address, Boston, MA, USA",,tgn/7013445
buyer_loc_1,K-7842,"no street address, New York, Ny, USA",,tgn/7007567
buyer_loc_1,K-7843,"Madison Ave., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-7844,"587 Fifth Ave., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-7846,"14 So. Portland Ave., Brooklyn, NY, USA",,tgn/7015822
buyer_loc_1,K-7847,"no street address, New York, NY, USA",,tgn/7007567
buyer_loc_1,K-7848,"no street address, New York, NY, USA",,tgn/7007567
buyer_loc_1,K-7849,"North Easton, Boston, MA, USA",tgn/7014238,
buyer_loc_1,K-7850,"270 Beacon St., Boston, MA. USA",,tgn/7013445
buyer_loc_1,K-7851,"no street address, Boston, MA, USA",,tgn/7013445
buyer_loc_1,K-7853,"no street address, Portsmouth, NH, USA",,tgn/7014275
buyer_loc_1,K-7854,"Minneapolis, MN, USA",tgn/7014080,
buyer_loc_1,K-7855,"no street address, Saint Paul, MN, USA",,tgn/7013947
buyer_loc_1,K-1856,"no street address, Milwaukee, WI, USA",,tgn/7014071
buyer_loc_1,K-7857,"Stern Bros. [W. 23rd St.], New York, NY, USA",,tgn/7007567
buyer_loc_1,K-7858,"Stern Bros. [W. 23rd St.], New York, NY, USA",,tgn/7007567
buyer_loc_1,K-7859,"no street address, New York, Ny, USA",,tgn/7007567
buyer_loc_1,K-7860,"5 W. 57th St., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-7861,"Boston, MA, USA",tgn/7013445,
buyer_loc_1,K-7862,"no street address, Boston, MA, USA",,tgn/7013445
buyer_loc_1,K-7863,"no street address, Boston, MA, USA",,tgn/7013445
buyer_loc_1,K-7864,"51 New St., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-7865,"Boston, MA, USA",tgn/7013445,
buyer_loc_1,K-7866,"Madison Ave., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-7869,"Madison Ave., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-7871,"no street address, Boston, MA, USA",,tgn/7013445
buyer_loc_1,K-7872,"no street address, Boston, MA, USA",,tgn/7013445
buyer_loc_1,K-7873,"no street address, Saint Paul, MN, USA",,tgn/7013947
buyer_loc_1,K-7874,"no street address, Milwaukee, WI, USA",,tgn/7014071
buyer_loc_1,K-7875,"Grand Hotel, New York, Ny, USA",,tgn/7007567
buyer_loc_1,K-7876,"North Easton, Boston, MA, USA",tgn/7014238,
buyer_loc_1,K-7878,"685 Fifth Ave., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-7879,"Boston, MA, USA",tgn/7013445,
buyer_loc_1,K-7879,"New York, NY, USA",tgn/7007567,
buyer_loc_1,K-7881,"270 Beacon St., Boston, MA. USA",,tgn/7013445
buyer_loc_1,K-7882,"270 Beacon St., Boston, MA. USA",,tgn/7013445
buyer_loc_1,K-7884,"55 W. 46th St., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-7885,"122 Pierrepont St./68 Leonard St., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-7886,"no street address, New York, NY, USA",,tgn/7007567
buyer_loc_1,K-7887,"no street address, Boston, MA, USA",,tgn/7013445
buyer_loc_1,K-7889,"no street address, Trenton, NJ, USA",,tgn/7013951
buyer_loc_1,K-7890,"Brooklyn, NY, USA",tgn/7015822,
buyer_loc_1,K-7891,"no street address, Boston, MA, USA",,tgn/7013445
buyer_loc_1,K-7893,"3 E. 69th St., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-7894,"656 Tremont St., Boston, MA, USA",,tgn/7013445
buyer_loc_1,K-7895,"no street address, Saint Paul, MN, USA",,tgn/7013947
buyer_loc_1,K-7896,"The Grenoble, New York, NY, USA",,tgn/7007567
buyer_loc_1,K-7897,"84 Bedford Ave., Brooklyn, NY, USA",,tgn/7015822
buyer_loc_1,K-7898,"263 Madison Ave., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-7899,"84 Bedford Ave., Brooklyn, NY, USA",,tgn/7015822
buyer_loc_1,K-7900,"no street address, New York, Ny, USA",,tgn/7007567
buyer_loc_1,K-7901,"Madison Ave., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-7902,"no street address, Boston, MA, USA",,tgn/7013445
buyer_loc_1,K-7903,"Denver, CO, USA",tgn/7013545,
buyer_loc_1,K-7904,"no street address, Lawrence, KS, USA",,tgn/7013875
buyer_loc_1,K-7905,"New York, NY, USA",tgn/7007567,
buyer_loc_1,K-7906,"8 Maron Bldg., Boston, MA, USA",,tgn/7013445
buyer_loc_1,K-7907,"North Easton, Boston, MA, USA",tgn/7014238,
buyer_loc_1,K-7909,"no street address, New York, Ny, USA",,tgn/7007567
buyer_loc_1,K-7910,"no street address, Schenectady, NY, USA",,tgn/7014489
buyer_loc_1,K-7911,"84 Bedford Ave., Brooklyn, NY, USA",,tgn/7015822
buyer_loc_1,K-7912,"no street address, Montreal, Québec, Canada",,tgn/7013051
buyer_loc_1,K-7913,"no street address, Saint Paul, MN, USA",,tgn/7013947
buyer_loc_1,K-7914,"Harrisburg, PA, USA",tgn/2378355,
buyer_loc_1,K-7915,"no street address, Philadelphia, PA, USA",,tgn/7014406
buyer_loc_1,K-7916,"Boston, MA, USA",tgn/7013445,
buyer_loc_1,K-7916,"New York, NY, USA",tgn/7007567,
buyer_loc_1,K-7917,"no street address, Elmira, NY, USA",,tgn/7014109
buyer_loc_1,K-7918,"400 W. 3rd St., Harrisburg, PA, USA",,tgn/2378355
buyer_loc_1,K-7919,"Madison Ave., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-7920,"Elmira, NY, USA",tgn/7014109,
buyer_loc_1,K-7922,"Madison Ave., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-7923,"Minneapolis, MN, USA",tgn/7014080,
buyer_loc_1,K-7924,"416 Madison Ave., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-7925,"Denver, CO, USA",tgn/7013545,
buyer_loc_1,K-7926,"Chicago, IL, USA",tgn/7013596,
buyer_loc_1,K-7927,"182 Madison Ave., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-7933,"North Easton, Boston, MA, USA",tgn/7014238,
buyer_loc_1,K-7935,"no street address, Saint Paul, MN, USA",,tgn/7013947
buyer_loc_1,K-7936,"Baltimore, MD, USA",tgn/7013352,
buyer_loc_1,K-7937,"Boston, MA, USA",tgn/7013445,
buyer_loc_1,K-7938,"19 E. 41st St., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-7941,"2010 Spruce St., Philadelphia, PA, USA",,tgn/7014406
buyer_loc_1,K-7942,"no street address, San Francisco, CA, USA",,tgn/7014456
buyer_loc_1,K-7943,"E. 33rd St., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-7944,"Mauch Chunk, PA, USA",tgn/2089628,
buyer_loc_1,K-7946,"687 Fifth Ave., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-7947,"no street address, Philadelphia, PA, USA",,tgn/7014406
buyer_loc_1,K-7948,"10 E. 37th St., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-7949,"The Madrid 180 W. 59th St., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-7950,"no street address, Chicago, IL, USA",,tgn/7013596
buyer_loc_1,K-7951,"Randall Bldg. E. Grd. Circus Park, Detroit, MI, USA",,tgn/7013547
buyer_loc_1,K-7952,"no street address, Pittsburgh, PA, USA",,tgn/7013927
buyer_loc_1,K-7953,"720 Chestnut St., Saint Louis, MO, USA",,tgn/7014444
buyer_loc_1,K-7954,"52 Irwin Ave., Allegheny, PA, USA",,tgn/7013272
buyer_loc_1,K-7955,"2119 Park Ave., Minneapolis, MN, USA",,tgn/7014080
buyer_loc_1,K-7957,"Ocean St., Lynn, MA, USA",,tgn/2050042
buyer_loc_1,K-7958,"25 Madison Ave., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-7959,"857 Fifth Ave., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-7960,"The Gladstone, Philadelphia, PA, USA",,tgn/7014406
buyer_loc_1,K-7961,"857 Fifth Ave./195 Broadway, New York, NY, USA",,tgn/7007567
buyer_loc_1,K-7963,"857 Fifth Ave./195 Broadway, New York, NY, USA",,tgn/7007567
buyer_loc_1,K-7964,"857 Fifth Ave., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-7965,"no street address, London, England, UK",,tgn/7011781
buyer_loc_1,K-7966,"378 Park Place, Brooklyn, NY, USA",,tgn/7015822
buyer_loc_1,K-7967,"25 Madison Ave., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-7968,"no street address, New York, NY, USA",,tgn/7007567
buyer_loc_1,K-7969,"18 E. 36th St., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-7970,"86 Park Ave., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-7971,"Chicago, IL, USA",tgn/7013596,
buyer_loc_1,K-7973,"no street address, Boston, MA, USA",,tgn/7013445
buyer_loc_1,K-7975,"691 Fifth Ave., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-7977,"932 Fifth Ave., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-7978,"1641 Indiana Ave., Chicago, IL, USA",,tgn/7013596
buyer_loc_1,K-7979,"no street address, New York, NY, USA",,tgn/7007567
buyer_loc_1,K-7981,"no street address, Boston, MA, USA",,tgn/7013445
buyer_loc_1,K-7985,"932 Fifth Ave., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-7986,"no street address, Trenton, NJ, USA",,tgn/7013951
buyer_loc_1,K-7987,"no street address, New York, NY, USA",,tgn/7007567
buyer_loc_1,K-7990,"no street address, Schenectady, NY, USA",,tgn/7014489
buyer_loc_1,K-7991,"no street address, Chicago, IL, USA",,tgn/7013596
buyer_loc_1,K-7999,"no street address, Saint Louis, MO, USA",,tgn/7014444
buyer_loc_1,K-8002,"12 E. 50th St., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-8004,"no street address, Detroit, MI, USA",,tgn/7013547
buyer_loc_1,K-8005,"no street address, Minneapolis, MN, USA",,tgn/7014080
buyer_loc_1,K-8006,"The Croisic, New York, NY, USA",,tgn/7007567
buyer_loc_1,K-8007,"The Florence, New York, NY, USA",,tgn/7007567
buyer_loc_1,K-8012,"77 Cedar St., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-8015,"no street address, New York, NY, USA",,tgn/7007567
buyer_loc_1,K-8017,"no street address, New York, NY, USA",,tgn/7007567
buyer_loc_1,K-8018,"no street address, Methuen, MA, USA",,tgn/2050114
buyer_loc_1,K-8021,"no street address, Pittsburgh, PA, USA",,tgn/7013927
buyer_loc_1,K-8022,"no street address, New York, Ny, USA",,tgn/7007567
buyer_loc_1,K-8025,"The Florence, New York, NY, USA",,tgn/7007567
buyer_loc_1,K-8027,"31 E. 3rd St., Saint Paul, MN, USA",,tgn/7013947
buyer_loc_1,K-8028,"147 Congress St., Boston, MA, USA",,tgn/7013445
buyer_loc_1,K-8030,"691 Fifth Ave., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-8032,"8 E. 56th St., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-8033,"no street address, New York, NY, USA",,tgn/7007567
buyer_loc_1,K-8035,"no street address, Detroit, MI, USA",,tgn/7013547
buyer_loc_1,K-8036,"office 1 Bway, NY, Buffalo, NY, USA",,tgn/7007568
buyer_loc_1,K-8037,"20/22 Michigan Ave., Chicago, IL, USA",,tgn/7013596
buyer_loc_1,K-8040,"no street address, New York, Ny, USA",,tgn/7007567
buyer_loc_1,K-8041,"3201 Michigan Ave., Chicago, IL, USA",,tgn/7013596
buyer_loc_1,K-8043,"52 W. 54th St., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-8044,"932 Fifth Ave., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-8045,"no street address, Washington, DC, USA",,tgn/7013962
buyer_loc_1,K-8046,"no street address, Detroit, MI, USA",,tgn/7013547
buyer_loc_1,K-8048,"no street address, Chicago, IL, USA",,tgn/7013596
buyer_loc_1,K-8050,"259 Madison Ave., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-8051,"no street address, Saint Paul, MN, USA",,tgn/7013947
buyer_loc_1,K-8052,"92 State St., Portsmouth, NH, USA",,tgn/7014275
buyer_loc_1,K-8053,"no street address, Montreal, Québec, Canada",,tgn/7013051
buyer_loc_1,K-8054,"90 Alfred St., Detroit, MI, USA",,tgn/7013547
buyer_loc_1,K-8055,"90 Alfred St., Detroit, MI, USA",,tgn/7013547
buyer_loc_1,K-8056,"no street address, Detroit, MI, USA",,tgn/7013547
buyer_loc_1,K-8057,"no street address, New York, Ny, USA",,tgn/7007567
buyer_loc_1,K-8059,"60 Commonwealth Ave., Boston, MA, USA",,tgn/7013445
buyer_loc_1,K-8060,"74 Broadway/340 Clinton Ave. Brooklyn, New York, NY, USA",,tgn/7007567
buyer_loc_1,K-8061,"3 Broad St., Philadelphia, PA, USA",,tgn/7014406
buyer_loc_1,K-8062,"259 Madison Ave., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-8063,"no street address, Chicago, IL, USA",,tgn/7013596
buyer_loc_1,K-8064,"no street address, Detroit, MI, USA",,tgn/7013547
buyer_loc_1,K-8065,"President Union Steel Comp, First Nat. Bk Bldg, room 302/residence 297 Ontario St., Chicago, IL, USA",,tgn/7013596
buyer_loc_1,K-8066,"90 Alfred St., Detroit, MI, USA",,tgn/7013547
buyer_loc_1,K-8068,"112 Pine St., Chicago, IL, USA",,tgn/7013596
buyer_loc_1,K-8070,"no street address, Chicago, IL, USA",,tgn/7013596
buyer_loc_1,K-8071,"no street address, New York, Ny, USA",,tgn/7007567
buyer_loc_1,K-8072,"68 Fulton St., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-8075,Paris,tgn/7008038,
buyer_loc_1,K-8077,"no street address, Boston, MA, USA",,tgn/7013445
buyer_loc_1,K-8080,"297 Ontario St., Chicago, IL, USA",,tgn/7013596
buyer_loc_1,K-8081,"no street address, Portsmouth, NH, USA",,tgn/7014275
buyer_loc_1,K-8082,"no street address, Detroit, MI, USA",,tgn/7013547
buyer_loc_1,K-8083,"no street address, Detroit, MI, USA",,tgn/7013547
buyer_loc_1,K-8085,"233 West End Ave., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-8086,"715 Market St., Philadelphia, PA, USA",,tgn/7014406
buyer_loc_1,K-8087,"no street address, New York, NY, USA",,tgn/7007567
buyer_loc_1,K-8088,"no street address, Detroit, MI, USA",,tgn/7013547
buyer_loc_1,K-8089,"546 Woodward Ave., Detroit, MI, USA",,tgn/7013547
buyer_loc_1,K-8090,"no street address, Buffalo, NY, USA",,tgn/7013463
buyer_loc_1,K-8091,"no street address, Providence, RI, USA",,tgn/7013952
buyer_loc_1,K-8093,"no street address, New York, Ny, USA",,tgn/7007567
buyer_loc_1,K-8094,"68 Fifth Ave., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-8097,"553 Harrison St., San Francisco, CA, USA",,tgn/7014456
buyer_loc_1,K-8098,"8 W. 33rd St., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-8099,"416 Madison Ave., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-8101,"90 Alfred St., Detroit, MI, USA",,tgn/7013547
buyer_loc_1,K-8102,"no street address, Detroit, MI, USA",,tgn/7013547
buyer_loc_1,K-8104,New York,tgn/7007567,
buyer_loc_1,K-8105,"253 Madison Ave., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-8109,"323 Commonwealth Ave., Boston, MA, USA",,tgn/7013445
buyer_loc_1,K-8111,"1109 Walnut St., Philadelphia, PA, USA",,tgn/7014406
buyer_loc_1,K-8112,"90 Alfred St., Detroit, MI, USA",,tgn/7013547
buyer_loc_1,K-8114,"77 Cedar St., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-8117,"no street address, Chicago, IL, USA",,tgn/7013596
buyer_loc_1,K-8119,"546 Woodward Ave., Detroit, MI, USA",,tgn/7013547
buyer_loc_1,K-8121,"no street address, New York, NY, USA",,tgn/7007567
buyer_loc_1,K-8122,"20 Lafayette Square, Washington, DC, USA",,tgn/7013962
buyer_loc_1,K-8123,"no street address, Detroit, MI, USA",,tgn/7013547
buyer_loc_1,K-8124,"7 W. 57th St., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-8127,"no street address, Detroit, MI, USA",,tgn/7013547
buyer_loc_1,K-8128,"52 W. 54th St., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-8129,"no street address, Washington, DC, USA",,tgn/7013962
buyer_loc_1,K-8130,"no street address, New York, NY, USA",,tgn/7007567
buyer_loc_1,K-8132,"no street address, New York, NY, USA",,tgn/7007567
buyer_loc_1,K-8133,"no street address, Portland, OR, USA",,tgn/7014273
buyer_loc_1,K-8134,"6 W. 50th St., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-8137,"no street address, Portsmouth, NH, USA",,tgn/7014275
buyer_loc_1,K-8139,"no street address, Boston, MA, USA",,tgn/7013445
buyer_loc_1,K-8141,"city address 411 Fifth Ave., Tarrytown, NY, USA",,tgn/2071460
buyer_loc_1,K-8142,"no street address, Detroit, MI, USA",,tgn/7013547
buyer_loc_1,K-8143,"no street address, Saint Louis, MO, USA",,tgn/7014444
buyer_loc_1,K-8144,"6 W. 50th St., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-8145,"216 Clinton Ave., Brooklyn, NY, USA",,tgn/7015822
buyer_loc_1,K-8146,"49 Cliff St., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-8149,"282 Commonwealth Ave., Boston, MA, USA",,tgn/7013445
buyer_loc_1,K-8150,"no street address, Elmira, NY, USA",,tgn/7014109
buyer_loc_1,K-8153,"no street address, New York, Ny, USA",,tgn/7007567
buyer_loc_1,K-8154,"no street address, New York, NY, USA",,tgn/7007567
buyer_loc_1,K-8156,"no street address, Inwood, NY, USA",,tgn/2069860
